GeneSymbol,Z_score
VPS13C,0.472680282034595
VPS29,0.570304293939407
VPS33A,0.573351378462737
VPS33B,0.565890767553586
VPS35,0.562392900222593
VPS36,0.41015950457415
VPS37C,0.467172856035516
VPS45,0.481485987390517
VPS54,0.472651473386198
VRK2,0.593954950735139
VRK3,0.647165767864471
VTRNA1-1,0.588345554556119
WAS,0.573546406794696
WASF2,0.424995958498966
WBP11,0.478552893921997
WDFY1,0.620628443047997
WDFY2,0.58909022702873
WDFY4,0.434629446169279
WDR13,0.441373571484827
WDR20,0.425930685148416
WDR37,0.456798841021857
WDR46,0.464466293881375
WDR54,0.729260882000605
WDR7,0.384233793580853
WDR81,0.432873154899336
WDYHV1,0.577504176217735
WIPF1,0.567391097091363
WIPI1,0.429236425737937
WIPI2,0.433917934730795
WNT6,0.556096863380685
WRB,0.415755843595983
WRN,0.463928048846203
WSB1,0.595135069037128
WSB2,0.33987324194705
WTAP,0.448661745016518
WWC3,0.411432888284621
XAB2,0.573288787010823
XAF1,0.750100519384697
XKR8,0.609502087072585
XPC,0.644544595373207
XPO1,0.641247145042218
XRCC6,0.458773580604111
YARS2,0.570843160743968
YEATS2,0.622764635415155
YPEL2,0.468694947501938
YPEL3,0.448022151570797
YTHDF3,0.455420171028034
YWHAG,0.574765903824711
YWHAH,0.623906825784362
YY1AP1,0.595836632165374
ZBP1,0.764417795868964
ZBTB17,0.466741140822477
ZBTB20,0.475709749758546
ZBTB22,0.475464979875397
ZBTB34,0.464509817738666
ZBTB44,0.465596256119247
ZBTB46,0.451222813133428
ZBTB7B,0.575903741808188
ZC3H7A,0.472085870497871
ZC3H8,0.553813726181051
ZC3HAV1,0.581159558460831
ZCCHC3,0.565377186037547
ZCCHC9,0.564241835131629
ZDHHC18,0.451968729144818
ZDHHC6,0.469171430111048
ZEB2,0.427553710512462
ZFAND2B,0.562234141771711
ZFP36,0.628397866087454
ZFP36L1,0.599104444822112
ZFYVE16,0.439160901482713
ZFYVE26,0.596176740021638
ZGPAT,0.587000045596422
ZMPSTE24,0.462482642271199
ZMYM6,0.445113099852019
ZMYND15,0.387526477013186
ZNF101,0.562785236707607
ZNF124,0.585167276691524
ZNF142,0.576869556927133
ZNF200,0.464413236226772
ZNF219,0.455465352937031
ZNF22,0.583079167823849
ZNF25,0.461780457373563
ZNF277,0.617120420150302
ZNF296,0.64284032547555
ZNF317,0.454131864852205
ZNF350,0.580539654379122
ZNF358,0.440039254374148
ZNF366,0.405663075603013
ZNF385A,0.436109879086579
ZNF407,0.436611646984211
ZNF410,0.56764581528475
ZNF428,0.427534850174303
ZNF443,0.480964115615946
ZNF503,0.620660982312733
ZNF532,0.561991029940269
ZNF577,0.587391345799119
ZNF581,0.571611460453394
ZNF585A,0.427166762695495
ZNF622,0.572256235310698
ZNF649,0.560558473265989
ZNF652,0.430416129526999
ZNF668,0.573769622005662
ZNF688,0.56225486741804
ZNF697,0.482563928256103
ZNF746,0.590172727536508
ZNF766,0.591359478045323
ZNF777,0.565158530468773
ZNF784,0.572155715926001
ZNF79,0.563613640791388
ZNFX1,0.576479085750289
ZNHIT1,0.458206319664079
ZNRD1,0.584776598258217
ZNRF2,0.429616948604542
ZSCAN2,0.455931887235903
ZSWIM1,0.570127918689144
ZUFSP,0.56210315568691
ZZEF1,0.418513390840093
